repository,file_path,extension,size_bytes,total_thrust,nvidia_apis,thrust_patterns
OpenGP/htrack,cudax/externs.h,.h,2452,17,0,"{'thrust::': 5, '#include\\s*<thrust/': 2, 'thrust\\s*::\\s*\\w+': 5, 'device_vector\\s*<': 1, 'host_vector\\s*<': 4}"
OpenGP/htrack,apps/helloworld_thrust/main.cu,.cu,926,16,1,"{'thrust::': 5, '#include\\s*<thrust/': 4, 'thrust\\s*::\\s*\\w+': 5, 'device_vector\\s*<': 1, 'host_vector\\s*<': 1}"
OpenGP/htrack,cudax/kernel_upload.h,.h,1369,14,0,"{'thrust::': 7, 'thrust\\s*::\\s*\\w+': 7}"
SmileiPIC/Smilei,src/Particles/nvidiaParticles.cu,.cu,59019,271,12,"{'thrust::': 125, '#include\\s*<thrust/': 10, 'thrust\\s*::\\s*\\w+': 125, 'device_vector\\s*<': 11}"
SmileiPIC/Smilei,src/Particles/nvidiaParticles.h,.h,9773,57,0,"{'thrust::': 22, '#include\\s*<thrust/': 1, 'thrust\\s*::\\s*\\w+': 22, 'device_vector\\s*<': 12}"
SmileiPIC/Smilei,src/Tools/gpu.h,.h,23031,6,0,"{'thrust::': 3, 'thrust\\s*::\\s*\\w+': 3}"
gunrock/gunrock,unittests/algorithms/tc.cuh,.cuh,3009,36,0,"{'thrust::': 12, 'thrust\\s*::\\s*\\w+': 12, 'device_vector\\s*<': 8, 'host_vector\\s*<': 4}"
gunrock/gunrock,unittests/graph/graph.cuh,.cuh,4889,35,0,"{'thrust::': 12, 'thrust\\s*::\\s*\\w+': 12, 'device_vector\\s*<': 6, 'host_vector\\s*<': 5}"
gunrock/gunrock,examples/algorithms/dawn/dawn.cu,.cu,6808,30,0,"{'thrust::': 10, 'thrust\\s*::\\s*\\w+': 10, 'device_vector\\s*<': 6, 'host_vector\\s*<': 4}"
gunrock/gunrock,examples/experiments/copy_ctor.cu,.cu,2325,25,4,"{'thrust::': 8, '#include\\s*<thrust/': 6, 'thrust\\s*::\\s*\\w+': 8, 'device_vector\\s*<': 3}"
gunrock/gunrock,examples/experiments/spmm.cu,.cu,7016,20,0,"{'thrust::': 6, '#include\\s*<thrust/': 2, 'thrust\\s*::\\s*\\w+': 6, 'device_vector\\s*<': 3, 'host_vector\\s*<': 3}"
gunrock/gunrock,examples/experiments/enable_if.cu,.cu,1868,19,0,"{'thrust::': 7, '#include\\s*<thrust/': 4, 'thrust\\s*::\\s*\\w+': 7, 'device_vector\\s*<': 1}"
gunrock/gunrock,examples/algorithms/sssp/sssp.cu,.cu,4606,18,0,"{'thrust::': 6, 'thrust\\s*::\\s*\\w+': 6, 'device_vector\\s*<': 4, 'host_vector\\s*<': 2}"
gunrock/gunrock,examples/experiments/diamond.cu,.cu,2723,15,0,"{'thrust::': 5, '#include\\s*<thrust/': 2, 'thrust\\s*::\\s*\\w+': 5, 'device_vector\\s*<': 2, 'host_vector\\s*<': 1}"
gunrock/gunrock,unittests/utils/type_limits.cuh,.cuh,1868,11,2,"{'thrust::': 4, '#include\\s*<thrust/': 3, 'thrust\\s*::\\s*\\w+': 4}"
gunrock/gunrock,examples/algorithms/bfs/bfs.cu,.cu,4148,12,0,"{'thrust::': 4, 'thrust\\s*::\\s*\\w+': 4, 'device_vector\\s*<': 2, 'host_vector\\s*<': 2}"
dealii/dealii,bundled/boost-1.84.0/include/boost/numeric/odeint/external/thrust/thrust_algebra.hpp,.hpp,8129,79,30,"{'thrust::': 38, '#include\\s*<thrust/': 3, 'thrust\\s*::\\s*\\w+': 38}"
dealii/dealii,bundled/boost-1.84.0/include/boost/numeric/odeint/external/thrust/thrust_operations.hpp,.hpp,7441,88,0,"{'thrust::': 43, '#include\\s*<thrust/': 2, 'thrust\\s*::\\s*\\w+': 43}"
dealii/dealii,bundled/boost-1.84.0/include/boost/numeric/odeint/external/thrust/thrust_resize.hpp,.hpp,8486,66,0,"{'thrust::': 29, '#include\\s*<thrust/': 8, 'thrust\\s*::\\s*\\w+': 29}"
dealii/dealii,bundled/boost-1.84.0/include/boost/numeric/odeint/external/thrust/thrust_operations_dispatcher.hpp,.hpp,2934,21,0,"{'thrust::': 6, '#include\\s*<thrust/': 7, 'thrust\\s*::\\s*\\w+': 6, 'device_vector\\s*<': 1, 'host_vector\\s*<': 1}"
dealii/dealii,bundled/boost-1.84.0/include/boost/numeric/odeint/external/thrust/thrust_algebra_dispatcher.hpp,.hpp,2857,21,0,"{'thrust::': 6, '#include\\s*<thrust/': 7, 'thrust\\s*::\\s*\\w+': 6, 'device_vector\\s*<': 1, 'host_vector\\s*<': 1}"
dealii/dealii,bundled/kokkos-4.5.01/algorithms/src/sorting/impl/Kokkos_SortByKeyImpl.hpp,.hpp,16133,14,2,"{'thrust::': 4, '#include\\s*<thrust/': 6, 'thrust\\s*::\\s*\\w+': 4}"
dealii/dealii,bundled/kokkos-4.5.01/algorithms/src/sorting/impl/Kokkos_SortImpl.hpp,.hpp,15634,14,2,"{'thrust::': 4, '#include\\s*<thrust/': 6, 'thrust\\s*::\\s*\\w+': 4}"
dealii/dealii,bundled/boost-1.84.0/include/boost/numeric/odeint/external/thrust/thrust.hpp,.hpp,937,1,0,{'thrust\\.h': 1}
torch/DEPRECEATED-torch7-distro,extra/cuda/lib/THC/THCTensorMath.cu,.cu,33434,126,14,"{'thrust::': 61, '#include\\s*<thrust/': 4, 'thrust\\s*::\\s*\\w+': 61}"
torch/DEPRECEATED-torch7-distro,extra/cuda/lib/THC/THCTensorRandom.cu,.cu,4681,17,4,"{'thrust::': 8, '#include\\s*<thrust/': 1, 'thrust\\s*::\\s*\\w+': 8}"
torch/DEPRECEATED-torch7-distro,extra/cuda/pkg/cunn/AbsCriterion.cu,.cu,2858,20,1,"{'thrust::': 8, '#include\\s*<thrust/': 4, 'thrust\\s*::\\s*\\w+': 8}"
torch/DEPRECEATED-torch7-distro,extra/cuda/pkg/cunn/MSECriterion.cu,.cu,6350,20,1,"{'thrust::': 8, '#include\\s*<thrust/': 4, 'thrust\\s*::\\s*\\w+': 8}"
torch/DEPRECEATED-torch7-distro,extra/cuda/pkg/cunn/HardTanh.cu,.cu,2371,14,2,"{'thrust::': 7, 'thrust\\s*::\\s*\\w+': 7}"
torch/DEPRECEATED-torch7-distro,extra/cuda/pkg/cunn/Sqrt.cu,.cu,2430,14,2,"{'thrust::': 7, 'thrust\\s*::\\s*\\w+': 7}"
torch/DEPRECEATED-torch7-distro,extra/cuda/pkg/cunn/Square.cu,.cu,2145,14,2,"{'thrust::': 7, 'thrust\\s*::\\s*\\w+': 7}"
torch/DEPRECEATED-torch7-distro,extra/cuda/pkg/cunn/Abs.cu,.cu,2228,14,2,"{'thrust::': 7, 'thrust\\s*::\\s*\\w+': 7}"
torch/DEPRECEATED-torch7-distro,extra/cuda/pkg/cunn/Tanh.cu,.cu,2152,14,2,"{'thrust::': 7, 'thrust\\s*::\\s*\\w+': 7}"
torch/DEPRECEATED-torch7-distro,extra/cuda/pkg/cunn/Sigmoid.cu,.cu,2203,14,2,"{'thrust::': 7, 'thrust\\s*::\\s*\\w+': 7}"
zju3dv/mlp_maps,lib/csrc/kilonerf_cuda/cub-1.8.0/test/test_iterator.cu,.cu,25549,56,0,"{'thrust::': 27, '#include\\s*<thrust/': 2, 'thrust\\s*::\\s*\\w+': 27}"
zju3dv/mlp_maps,lib/csrc/kilonerf_cuda/cub-1.8.0/test/test_device_select_if.cu,.cu,37640,52,0,"{'thrust::': 24, '#include\\s*<thrust/': 4, 'thrust\\s*::\\s*\\w+': 24}"
zju3dv/mlp_maps,lib/csrc/kilonerf_cuda/cub-1.8.0/test/test_device_scan.cu,.cu,33600,26,2,"{'thrust::': 12, '#include\\s*<thrust/': 2, 'thrust\\s*::\\s*\\w+': 12}"
zju3dv/mlp_maps,lib/csrc/kilonerf_cuda/cub-1.8.0/test/test_device_radix_sort.cu,.cu,46469,25,2,"{'thrust::': 11, '#include\\s*<thrust/': 3, 'thrust\\s*::\\s*\\w+': 11}"
zju3dv/mlp_maps,lib/csrc/kilonerf_cuda/reorder.cu,.cu,1857,19,2,"{'thrust::': 8, '#include\\s*<thrust/': 3, 'thrust\\s*::\\s*\\w+': 8}"
zju3dv/mlp_maps,lib/csrc/kilonerf_cuda/cub-1.8.0/test/test_device_reduce_by_key.cu,.cu,30363,19,1,"{'thrust::': 8, '#include\\s*<thrust/': 3, 'thrust\\s*::\\s*\\w+': 8}"
zju3dv/mlp_maps,lib/csrc/kilonerf_cuda/cub-1.8.0/test/test_device_run_length_encode.cu,.cu,31192,19,1,"{'thrust::': 8, '#include\\s*<thrust/': 3, 'thrust\\s*::\\s*\\w+': 8}"
zju3dv/mlp_maps,lib/csrc/kilonerf_cuda/cub-1.8.0/test/test_device_select_unique.cu,.cu,21518,12,0,"{'thrust::': 4, '#include\\s*<thrust/': 4, 'thrust\\s*::\\s*\\w+': 4}"
zju3dv/mlp_maps,lib/csrc/kilonerf_cuda/cub-1.8.0/test/test_device_reduce.cu,.cu,49902,10,2,"{'thrust::': 4, '#include\\s*<thrust/': 2, 'thrust\\s*::\\s*\\w+': 4}"
zju3dv/mlp_maps,lib/csrc/kilonerf_cuda/cub-1.8.0/cub/iterator/arg_index_input_iterator.cuh,.cuh,8781,9,0,"{'thrust::': 3, '#include\\s*<thrust/': 3, 'thrust\\s*::\\s*\\w+': 3}"
OriginQ/QPanda-2,Core/VirtualQuantumProcessor/GPUGates/GPUGatesWrapper.cu,.cu,72598,217,0,"{'thrust::': 107, 'thrust\\s*::\\s*\\w+': 107, 'host_vector\\s*<': 3}"
OriginQ/QPanda-2,Core/VirtualQuantumProcessor/GPUGates/FunGates.cu,.cu,38050,37,1,"{'thrust::': 18, '#include\\s*<thrust/': 1, 'thrust\\s*::\\s*\\w+': 18}"
OriginQ/QPanda-2,include/Core/VirtualQuantumProcessor/GPUGates/GPUStruct.cuh,.cuh,2671,31,0,"{'thrust::': 9, '#include\\s*<thrust/': 8, 'thrust\\s*::\\s*\\w+': 9, 'device_vector\\s*<': 4, 'host_vector\\s*<': 1}"
MuGdxy/muda,src/muda/ext/geo/lbvh/bvh.h,.h,14250,97,13,"{'thrust::': 39, '#include\\s*<thrust/': 16, 'thrust\\s*::\\s*\\w+': 39, 'host_vector\\s*<': 3}"
MuGdxy/muda,test/unit_test/lbvh_test.cu,.cu,7796,34,7,"{'thrust::': 16, '#include\\s*<thrust/': 1, 'thrust\\s*::\\s*\\w+': 16, 'device_vector\\s*<': 1}"
MuGdxy/muda,test/unit_test/thrust_test.cu,.cu,4153,24,4,"{'thrust::': 9, '#include\\s*<thrust/': 5, 'thrust\\s*::\\s*\\w+': 9, 'device_vector\\s*<': 1}"
MuGdxy/muda,src/muda/container/vector.h,.h,5081,28,0,"{'thrust::': 10, '#include\\s*<thrust/': 3, 'thrust\\s*::\\s*\\w+': 10, 'device_vector\\s*<': 2, 'host_vector\\s*<': 3}"
MuGdxy/muda,src/muda/ext/geo/lbvh/bvh_viewer.h,.h,13950,20,4,"{'thrust::': 10, 'thrust\\s*::\\s*\\w+': 10}"
MuGdxy/muda,src/muda/container/var.h,.h,2456,18,0,"{'thrust::': 7, '#include\\s*<thrust/': 4, 'thrust\\s*::\\s*\\w+': 7}"
MuGdxy/muda,example/thrust_support/viewer.cu,.cu,1931,13,0,"{'thrust::': 5, '#include\\s*<thrust/': 1, 'thrust\\s*::\\s*\\w+': 5, 'device_vector\\s*<': 2}"
MuGdxy/muda,src/muda/ext/geo/lbvh/aabb.h,.h,5319,13,0,"{'thrust::': 6, '#include\\s*<thrust/': 1, 'thrust\\s*::\\s*\\w+': 6}"
MuGdxy/muda,example/hello_muda/muda_vs_cuda.cu,.cu,999,5,0,"{'thrust::': 2, 'thrust\\s*::\\s*\\w+': 2, 'device_vector\\s*<': 1}"
MuGdxy/muda,test/unit_test/graph_test.cu,.cu,4452,4,0,{'host_vector\\s*<': 4}
ashawkey/cubvh,include/gpu/spcumc.cuh,.cuh,41841,254,14,"{'thrust::': 103, '#include\\s*<thrust/': 16, 'thrust\\s*::\\s*\\w+': 103, 'device_vector\\s*<': 32}"
ashawkey/cubvh,src/api_gpu.cu,.cu,6128,10,0,"{'thrust::': 4, 'thrust\\s*::\\s*\\w+': 4, 'device_vector\\s*<': 2}"
ANNetGPGPU/ANNetGPGPU,src/experimental/BPKernel.cu,.cu,9590,136,21,"{'thrust::': 55, 'thrust\\s*::\\s*\\w+': 55, 'device_vector\\s*<': 26}"
ANNetGPGPU/ANNetGPGPU,src/SOMNetGPU.cu,.cu,14538,74,9,"{'thrust::': 29, '#include\\s*<thrust/': 3, 'thrust\\s*::\\s*\\w+': 29, 'device_vector\\s*<': 11, 'host_vector\\s*<': 2}"
ANNetGPGPU/ANNetGPGPU,src/containers/2DArray.h,.h,6283,11,0,"{'thrust::': 5, 'thrust\\s*::\\s*\\w+': 5, 'device_vector\\s*<': 1}"
ANNetGPGPU/ANNetGPGPU,src/SOMExport.h,.h,1251,8,0,"{'thrust::': 2, '#include\\s*<thrust/': 2, 'thrust\\s*::\\s*\\w+': 2, 'device_vector\\s*<': 2}"
ANNetGPGPU/ANNetGPGPU,src/containers/CentroidGPU.h,.h,2254,7,0,"{'thrust::': 2, '#include\\s*<thrust/': 1, 'thrust\\s*::\\s*\\w+': 2, 'host_vector\\s*<': 2}"
ANNetGPGPU/ANNetGPGPU,src/experimental/BPNetGPU.h,.h,1232,6,0,"{'thrust::': 2, 'thrust\\s*::\\s*\\w+': 2, 'device_vector\\s*<': 2}"
ANNetGPGPU/ANNetGPGPU,src/SOMNetGPU.h,.h,2488,3,0,"{'thrust::': 1, 'thrust\\s*::\\s*\\w+': 1, 'device_vector\\s*<': 1}"
ethereal-developers/OpenScan,android/scanlibrary/src/main/jni/sdk/native/jni/include/opencv2/core/cuda/detail/reduce_key_val.hpp,.hpp,23843,111,0,"{'thrust::': 55, '#include\\s*<thrust/': 1, 'thrust\\s*::\\s*\\w+': 55}"
ethereal-developers/OpenScan,android/scanlibrary/src/main/jni/sdk/native/jni/include/opencv2/core/cuda/reduce.hpp,.hpp,11979,81,10,"{'thrust::': 40, '#include\\s*<thrust/': 1, 'thrust\\s*::\\s*\\w+': 40}"
ethereal-developers/OpenScan,android/scanlibrary/src/main/jni/sdk/native/jni/include/opencv2/core/cuda/detail/reduce.hpp,.hpp,15702,65,0,"{'thrust::': 32, '#include\\s*<thrust/': 1, 'thrust\\s*::\\s*\\w+': 32}"
js1010/cuhnsw,cpp/src/cuhnsw_build.cu,.cu,12343,229,0,"{'thrust::': 97, 'thrust\\s*::\\s*\\w+': 97, 'device_vector\\s*<': 33, 'host_vector\\s*<': 2}"
js1010/cuhnsw,cpp/include/cuhnsw.hpp,.hpp,3072,10,0,"{'thrust::': 1, '#include\\s*<thrust/': 7, 'thrust\\s*::\\s*\\w+': 1, 'device_vector\\s*<': 1}"
js1010/cuhnsw,cpp/include/cuda_base_kernels.cuh,.cuh,1118,7,0,{'#include\\s*<thrust/': 7}
js1010/cuhnsw,cpp/src/cuhnsw_base.cu,.cu,12572,4,0,"{'thrust::': 2, 'thrust\\s*::\\s*\\w+': 2}"
CubbyFlow/CubbyFlow,Sources/Core/CUDA/CUDASPHSystemData3.cu,.cu,3056,29,2,"{'thrust::': 13, '#include\\s*<thrust/': 3, 'thrust\\s*::\\s*\\w+': 13}"
CubbyFlow/CubbyFlow,Sources/Core/CUDA/CUDAPCISPHSolver3.cu,.cu,13597,31,0,"{'thrust::': 15, '#include\\s*<thrust/': 1, 'thrust\\s*::\\s*\\w+': 15}"
CubbyFlow/CubbyFlow,Sources/Core/CUDA/CUDASPHSystemData2.cu,.cu,3054,29,2,"{'thrust::': 13, '#include\\s*<thrust/': 3, 'thrust\\s*::\\s*\\w+': 13}"
CubbyFlow/CubbyFlow,Sources/Core/CUDA/CUDAPCISPHSolver2.cu,.cu,13579,31,0,"{'thrust::': 15, '#include\\s*<thrust/': 1, 'thrust\\s*::\\s*\\w+': 15}"
CubbyFlow/CubbyFlow,Sources/Core/CUDA/CUDAParticleSystemData3.cu,.cu,10358,21,2,"{'thrust::': 9, '#include\\s*<thrust/': 3, 'thrust\\s*::\\s*\\w+': 9}"
CubbyFlow/CubbyFlow,Sources/Core/CUDA/CUDAParticleSystemData2.cu,.cu,10322,21,2,"{'thrust::': 9, '#include\\s*<thrust/': 3, 'thrust\\s*::\\s*\\w+': 9}"
CubbyFlow/CubbyFlow,Sources/Core/CUDA/CUDAPointHashGridSearcher2.cu,.cu,5278,17,3,"{'thrust::': 7, '#include\\s*<thrust/': 3, 'thrust\\s*::\\s*\\w+': 7}"
CubbyFlow/CubbyFlow,Sources/Core/CUDA/CUDAPointHashGridSearcher3.cu,.cu,5494,17,3,"{'thrust::': 7, '#include\\s*<thrust/': 3, 'thrust\\s*::\\s*\\w+': 7}"
CubbyFlow/CubbyFlow,Includes/Core/CUDA/ThrustUtils.hpp,.hpp,1459,17,0,"{'thrust::': 8, '#include\\s*<thrust/': 1, 'thrust\\s*::\\s*\\w+': 8}"
CubbyFlow/CubbyFlow,Includes/Core/CUDA/CUDAPointHashGridSearcher3-Impl.hpp,.hpp,6175,8,0,"{'thrust::': 3, '#include\\s*<thrust/': 2, 'thrust\\s*::\\s*\\w+': 3}"
MatrixAINetwork/MATRIX_AI,ParallelShapelet/src/shapelet.cu,.cu,17727,56,3,"{'thrust::': 28, 'thrust\\s*::\\s*\\w+': 28}"
MatrixAINetwork/MATRIX_AI,ParallelShapelet/src/distanceoncpu.cu,.cu,5866,54,5,"{'thrust::': 25, '#include\\s*<thrust/': 4, 'thrust\\s*::\\s*\\w+': 25}"
MatrixAINetwork/MATRIX_AI,ParallelShapelet/src/pub.cu,.cu,9484,35,8,"{'thrust::': 14, '#include\\s*<thrust/': 5, 'thrust\\s*::\\s*\\w+': 14, 'device_vector\\s*<': 2}"
MatrixAINetwork/MATRIX_AI,ParallelShapelet/src/infogain.cu,.cu,4503,40,1,"{'thrust::': 17, '#include\\s*<thrust/': 6, 'thrust\\s*::\\s*\\w+': 17}"
MatrixAINetwork/MATRIX_AI,ParallelShapelet/src/pub.h,.h,2216,16,0,"{'thrust::': 5, '#include\\s*<thrust/': 5, 'thrust\\s*::\\s*\\w+': 5, 'device_vector\\s*<': 1}"
MatrixAINetwork/MATRIX_AI,ParallelShapelet/src/min.cu,.cu,4279,8,1,"{'thrust::': 2, '#include\\s*<thrust/': 4, 'thrust\\s*::\\s*\\w+': 2}"
MatrixAINetwork/MATRIX_AI,ParallelShapelet/src/prunedtw.cu,.cu,16546,6,0,"{'thrust::': 1, '#include\\s*<thrust/': 4, 'thrust\\s*::\\s*\\w+': 1}"
MatrixAINetwork/MATRIX_AI,ParallelShapelet/src/min.h,.h,1277,5,0,"{'thrust::': 2, '#include\\s*<thrust/': 1, 'thrust\\s*::\\s*\\w+': 2}"
MatrixAINetwork/MATRIX_AI,ParallelShapelet/src/shapelet.h,.h,1053,3,0,"{'thrust::': 1, '#include\\s*<thrust/': 1, 'thrust\\s*::\\s*\\w+': 1}"
MatrixAINetwork/MATRIX_AI,ParallelShapelet/src/distanceoncpu.h,.h,1099,2,0,"{'thrust::': 1, 'thrust\\s*::\\s*\\w+': 1}"
meiqua/pose_refine,cuda_icp/icp.cu,.cu,18963,95,5,"{'thrust::': 39, '#include\\s*<thrust/': 2, 'thrust\\s*::\\s*\\w+': 39, 'device_vector\\s*<': 10, 'host_vector\\s*<': 5}"
meiqua/pose_refine,cuda_renderer/renderer.cu,.cu,17149,92,6,"{'thrust::': 39, 'thrust\\s*::\\s*\\w+': 39, 'device_vector\\s*<': 14}"
meiqua/pose_refine,cuda_renderer/renderer.h,.h,11427,15,0,"{'thrust::': 6, '#include\\s*<thrust/': 3, 'thrust\\s*::\\s*\\w+': 6}"
meiqua/pose_refine,cuda_icp/scene/common.h,.h,2174,12,0,"{'thrust::': 6, 'thrust\\s*::\\s*\\w+': 6}"
meiqua/pose_refine,cuda_icp/scene/pcd_scene/pcd_scene.cu,.cu,814,6,0,"{'thrust::': 3, 'thrust\\s*::\\s*\\w+': 3}"
meiqua/pose_refine,cuda_icp/scene/depth_scene/depth_scene.cu,.cu,1012,4,0,"{'thrust::': 2, 'thrust\\s*::\\s*\\w+': 2}"
meiqua/pose_refine,cuda_icp/geometry.h,.h,9451,3,0,{'#include\\s*<thrust/': 3}
meiqua/pose_refine,cuda_icp/icp.h,.h,8722,2,0,{'#include\\s*<thrust/': 2}
meiqua/pose_refine,cuda_icp/scene/common.cu,.cu,864,2,0,"{'thrust::': 1, 'thrust\\s*::\\s*\\w+': 1}"
ashwin/gDel3D,GDelFlipping/src/gDel3D/GPU/ThrustWrapper.cu,.cu,9171,61,7,"{'thrust::': 30, '#include\\s*<thrust/': 1, 'thrust\\s*::\\s*\\w+': 30}"
ashwin/gDel3D,GDelFlipping/src/gDel3D/GpuDelaunay.cu,.cu,40731,54,4,"{'thrust::': 27, 'thrust\\s*::\\s*\\w+': 27}"
ashwin/gDel3D,GDelFlipping/src/gDel3D/GPU/GPUDecl.h,.h,11337,34,0,"{'thrust::': 16, 'thrust\\s*::\\s*\\w+': 16, 'host_vector\\s*<': 2}"
ashwin/gDel3D,GDelFlipping/src/gDel3D/CPU/CPUDecl.h,.h,6068,26,0,"{'thrust::': 9, '#include\\s*<thrust/': 1, 'thrust\\s*::\\s*\\w+': 9, 'host_vector\\s*<': 7}"
ashwin/gDel3D,GDelFlipping/src/gDel3D/CommonTypes.h,.h,14375,25,0,"{'thrust::': 5, '#include\\s*<thrust/': 10, 'thrust\\s*::\\s*\\w+': 5, 'host_vector\\s*<': 5}"
ashwin/gDel3D,GDelFlipping/src/gDel3D/GPU/ThrustWrapper.h,.h,6043,12,0,"{'thrust::': 6, 'thrust\\s*::\\s*\\w+': 6}"
ashwin/gDel3D,GDelFlipping/src/gDel3D/CPU/Splaying.h,.h,3808,6,0,"{'thrust::': 2, 'thrust\\s*::\\s*\\w+': 2, 'host_vector\\s*<': 2}"
ashwin/gDel3D,GDelFlipping/src/gDel3D/GPU/HostToKernel.h,.h,3026,2,0,"{'thrust::': 1, 'thrust\\s*::\\s*\\w+': 1}"
pghysels/STRUMPACK,src/sparse/ordering/NDBFS.cu,.cu,35578,148,10,"{'thrust::': 64, '#include\\s*<thrust/': 11, 'thrust\\s*::\\s*\\w+': 64, 'device_vector\\s*<': 9}"
pghysels/STRUMPACK,src/sparse/fronts/FrontGPUSPD.cu,.cu,28950,33,0,"{'thrust::': 16, '#include\\s*<thrust/': 1, 'thrust\\s*::\\s*\\w+': 16}"
pghysels/STRUMPACK,src/sparse/fronts/FrontCUDA.cu,.cu,26882,33,0,"{'thrust::': 16, '#include\\s*<thrust/': 1, 'thrust\\s*::\\s*\\w+': 16}"
NVIDIA/VisRTX,devices/rtx/scene/light/HDRI.cu,.cu,11737,45,6,"{'thrust::': 18, '#include\\s*<thrust/': 9, 'thrust\\s*::\\s*\\w+': 18}"
NVIDIA/VisRTX,devices/rtx/frame/Frame.cu,.cu,20551,47,2,"{'thrust::': 22, '#include\\s*<thrust/': 3, 'thrust\\s*::\\s*\\w+': 22}"
NVIDIA/VisRTX,tsd/apps/interactive/demos/animated_volume/jacobi3D.cu,.cu,3157,43,2,"{'thrust::': 18, '#include\\s*<thrust/': 5, 'thrust\\s*::\\s*\\w+': 18, 'device_vector\\s*<': 2}"
NVIDIA/VisRTX,devices/rtx/scene/surface/geometry/Sphere.cu,.cu,5337,21,2,"{'thrust::': 9, '#include\\s*<thrust/': 3, 'thrust\\s*::\\s*\\w+': 9}"
NVIDIA/VisRTX,devices/rtx/frame/Denoiser.cu,.cu,5422,16,2,"{'thrust::': 7, '#include\\s*<thrust/': 2, 'thrust\\s*::\\s*\\w+': 7}"
NVIDIA/VisRTX,tsd/apps/interactive/demos/animated_particles/particle_system.cu,.cu,1953,12,2,"{'thrust::': 4, '#include\\s*<thrust/': 4, 'thrust\\s*::\\s*\\w+': 4}"
NVIDIA/VisRTX,tsd/src/tsd/rendering/pipeline/passes/detail/parallel_for.h,.h,933,11,2,"{'thrust::': 4, '#include\\s*<thrust/': 3, 'thrust\\s*::\\s*\\w+': 4}"
NVIDIA/VisRTX,tsd/src/tsd/core/algorithms/detail/computeScalarRangeImpl.hpp,.hpp,1989,8,0,"{'thrust::': 3, '#include\\s*<thrust/': 2, 'thrust\\s*::\\s*\\w+': 3}"
NVIDIA/CUDALibrarySamples,MathDx/nvCOMPDx/common/batch_data.hpp,.hpp,8483,46,0,"{'thrust::': 15, '#include\\s*<thrust/': 1, 'thrust\\s*::\\s*\\w+': 15, 'device_vector\\s*<': 15}"
NVIDIA/CUDALibrarySamples,nvCOMP/examples/BatchData.h,.h,6703,39,0,"{'thrust::': 13, '#include\\s*<thrust/': 1, 'thrust\\s*::\\s*\\w+': 13, 'device_vector\\s*<': 12}"
NVIDIA/CUDALibrarySamples,nvCOMP/benchmarks/benchmark_template_chunked.cuh,.cuh,42583,32,0,"{'thrust::': 11, '#include\\s*<thrust/': 1, 'thrust\\s*::\\s*\\w+': 11, 'device_vector\\s*<': 9}"
NVIDIA/CUDALibrarySamples,MathDx/cuBLASDx/reference/reference.hpp,.hpp,9816,21,4,"{'thrust::': 6, 'thrust\\s*::\\s*\\w+': 6, 'device_vector\\s*<': 9}"
NVIDIA/CUDALibrarySamples,MathDx/cuFFTDx/07_convolution_3d/reference.hpp,.hpp,10132,13,3,"{'thrust::': 5, '#include\\s*<thrust/': 3, 'thrust\\s*::\\s*\\w+': 5}"
NVIDIA/CUDALibrarySamples,MathDx/cuBLASDx/16_dgemm_emulation/dgemm_emulation.cu,.cu,22901,15,0,"{'#include\\s*<thrust/': 4, 'device_vector\\s*<': 11}"
NVIDIA/CUDALibrarySamples,MathDx/cuBLASDx/13_gemm_fft/gemm_fft_performance.cu,.cu,21058,8,2,"{'thrust::': 4, 'thrust\\s*::\\s*\\w+': 4}"
NVIDIA/CUDALibrarySamples,MathDx/cuBLASDx/reference/naive_reference.cu,.cu,7326,9,0,{'device_vector\\s*<': 9}
NVIDIA/CUDALibrarySamples,MathDx/cuBLASDx/13_gemm_fft/gemm_fft_fp16.cu,.cu,17132,8,0,"{'thrust::': 4, 'thrust\\s*::\\s*\\w+': 4}"
NVIDIA/CUDALibrarySamples,MathDx/cuBLASDx/common/common.hpp,.hpp,28362,8,0,"{'thrust::': 1, '#include\\s*<thrust/': 2, 'thrust\\s*::\\s*\\w+': 1, 'device_vector\\s*<': 4}"
stotko/stdgpu,src/stdgpu/impl/iterator_detail.h,.h,9626,38,0,"{'thrust::': 18, '#include\\s*<thrust/': 2, 'thrust\\s*::\\s*\\w+': 18}"
stotko/stdgpu,examples/cuda/ranges.cu,.cu,3242,17,4,"{'thrust::': 7, '#include\\s*<thrust/': 3, 'thrust\\s*::\\s*\\w+': 7}"
stotko/stdgpu,src/stdgpu/iterator.h,.h,15434,18,0,"{'thrust::': 8, '#include\\s*<thrust/': 2, 'thrust\\s*::\\s*\\w+': 8}"
stotko/stdgpu,examples/cuda/unordered_set.cu,.cu,3091,11,1,"{'thrust::': 4, '#include\\s*<thrust/': 3, 'thrust\\s*::\\s*\\w+': 4}"
stotko/stdgpu,examples/cuda/iterator.cu,.cu,2103,11,1,"{'thrust::': 4, '#include\\s*<thrust/': 3, 'thrust\\s*::\\s*\\w+': 4}"
stotko/stdgpu,examples/cuda/vector.cu,.cu,2985,9,1,"{'thrust::': 3, '#include\\s*<thrust/': 3, 'thrust\\s*::\\s*\\w+': 3}"
stotko/stdgpu,examples/cuda/deque.cu,.cu,3313,9,1,"{'thrust::': 3, '#include\\s*<thrust/': 3, 'thrust\\s*::\\s*\\w+': 3}"
